TestSimpleOnly.pos.x [m],TestSimpleOnly.vel.x [m/s],TestSimpleOnly.accel.x [m/s^2],TestSimpleOnly.net_force.x [N],TestSimpleOnly.pos.y [m],TestSimpleOnly.vel.y [m/s],TestSimpleOnly.accel.y [m/s^2],TestSimpleOnly.net_force.y [N],TestSimpleOnly.mass [kg],TestSimpleOnly.theta [rad],TestSimpleOnly.theta_dot [rad/s],TestSimpleOnly.theta_ddot [rad/s^2],TestSimpleOnly.net_moment [N*m],TestSimpleOnly.inertia [kg*m^2],TestSimple.force.x [N],TestSimple.force.y [N],TestSimple.moment [N*m],TestBodySimpleOnly.pos.x [m],TestBodySimpleOnly.vel.x [m/s],TestBodySimpleOnly.accel.x [m/s^2],TestBodySimpleOnly.net_force.x [N],TestBodySimpleOnly.pos.y [m],TestBodySimpleOnly.vel.y [m/s],TestBodySimpleOnly.accel.y [m/s^2],TestBodySimpleOnly.net_force.y [N],TestBodySimpleOnly.mass [kg],TestBodySimpleOnly.theta [rad],TestBodySimpleOnly.theta_dot [rad/s],TestBodySimpleOnly.theta_ddot [rad/s^2],TestBodySimpleOnly.net_moment [N*m],TestBodySimpleOnly.inertia [kg*m^2],TestSimple2.force.x [N],TestSimple2.force.y [N],TestSimple2.moment [N*m],TestBodySimple.loc_cg.i [m],TestBodySimple.loc_cg.j [m],TestBodySimple.body_force.i [N],TestBodySimple.body_force.j [N],TestBodySimple.global_force.x [N],TestBodySimple.global_force.y [N],TestBodySimple.moment [N*m],sim.steps [-],sim.dt [s],sim.time [s]
0.03302450,0.25700000,1.00000000,1.00000000,0.03302450,0.25700000,1.00000000,1.00000000,1.00000000,0.03302450,0.25700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03302450,0.25700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,256.00000000,0.00100000,0.25600000
0.03328200,0.25800000,1.00000000,1.00000000,0.03328200,0.25800000,1.00000000,1.00000000,1.00000000,0.03328200,0.25800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03328200,0.25800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,257.00000000,0.00100000,0.25700000
0.03354050,0.25900000,1.00000000,1.00000000,0.03354050,0.25900000,1.00000000,1.00000000,1.00000000,0.03354050,0.25900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03354050,0.25900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,258.00000000,0.00100000,0.25800000
0.03380000,0.26000000,1.00000000,1.00000000,0.03380000,0.26000000,1.00000000,1.00000000,1.00000000,0.03380000,0.26000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03380000,0.26000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,259.00000000,0.00100000,0.25900000
0.03406050,0.26100000,1.00000000,1.00000000,0.03406050,0.26100000,1.00000000,1.00000000,1.00000000,0.03406050,0.26100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03406050,0.26100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,260.00000000,0.00100000,0.26000000
0.03432200,0.26200000,1.00000000,1.00000000,0.03432200,0.26200000,1.00000000,1.00000000,1.00000000,0.03432200,0.26200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03432200,0.26200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,261.00000000,0.00100000,0.26100000
0.03458450,0.26300000,1.00000000,1.00000000,0.03458450,0.26300000,1.00000000,1.00000000,1.00000000,0.03458450,0.26300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03458450,0.26300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,262.00000000,0.00100000,0.26200000
0.03484800,0.26400000,1.00000000,1.00000000,0.03484800,0.26400000,1.00000000,1.00000000,1.00000000,0.03484800,0.26400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03484800,0.26400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,263.00000000,0.00100000,0.26300000
0.03511250,0.26500000,1.00000000,1.00000000,0.03511250,0.26500000,1.00000000,1.00000000,1.00000000,0.03511250,0.26500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03511250,0.26500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,264.00000000,0.00100000,0.26400000
0.03537800,0.26600000,1.00000000,1.00000000,0.03537800,0.26600000,1.00000000,1.00000000,1.00000000,0.03537800,0.26600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03537800,0.26600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,265.00000000,0.00100000,0.26500000
0.03564450,0.26700000,1.00000000,1.00000000,0.03564450,0.26700000,1.00000000,1.00000000,1.00000000,0.03564450,0.26700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03564450,0.26700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,266.00000000,0.00100000,0.26600000
0.03591200,0.26800000,1.00000000,1.00000000,0.03591200,0.26800000,1.00000000,1.00000000,1.00000000,0.03591200,0.26800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03591200,0.26800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,267.00000000,0.00100000,0.26700000
0.03618050,0.26900000,1.00000000,1.00000000,0.03618050,0.26900000,1.00000000,1.00000000,1.00000000,0.03618050,0.26900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03618050,0.26900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,268.00000000,0.00100000,0.26800000
0.03645000,0.27000000,1.00000000,1.00000000,0.03645000,0.27000000,1.00000000,1.00000000,1.00000000,0.03645000,0.27000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03645000,0.27000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,269.00000000,0.00100000,0.26900000
0.03672050,0.27100000,1.00000000,1.00000000,0.03672050,0.27100000,1.00000000,1.00000000,1.00000000,0.03672050,0.27100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03672050,0.27100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,270.00000000,0.00100000,0.27000000
0.03699200,0.27200000,1.00000000,1.00000000,0.03699200,0.27200000,1.00000000,1.00000000,1.00000000,0.03699200,0.27200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03699200,0.27200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,271.00000000,0.00100000,0.27100000
0.03726450,0.27300000,1.00000000,1.00000000,0.03726450,0.27300000,1.00000000,1.00000000,1.00000000,0.03726450,0.27300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03726450,0.27300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,272.00000000,0.00100000,0.27200000
0.03753800,0.27400000,1.00000000,1.00000000,0.03753800,0.27400000,1.00000000,1.00000000,1.00000000,0.03753800,0.27400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03753800,0.27400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,273.00000000,0.00100000,0.27300000
0.03781250,0.27500000,1.00000000,1.00000000,0.03781250,0.27500000,1.00000000,1.00000000,1.00000000,0.03781250,0.27500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03781250,0.27500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,274.00000000,0.00100000,0.27400000
0.03808800,0.27600000,1.00000000,1.00000000,0.03808800,0.27600000,1.00000000,1.00000000,1.00000000,0.03808800,0.27600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03808800,0.27600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,275.00000000,0.00100000,0.27500000
0.03836450,0.27700000,1.00000000,1.00000000,0.03836450,0.27700000,1.00000000,1.00000000,1.00000000,0.03836450,0.27700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03836450,0.27700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,276.00000000,0.00100000,0.27600000
0.03864200,0.27800000,1.00000000,1.00000000,0.03864200,0.27800000,1.00000000,1.00000000,1.00000000,0.03864200,0.27800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03864200,0.27800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,277.00000000,0.00100000,0.27700000
0.03892050,0.27900000,1.00000000,1.00000000,0.03892050,0.27900000,1.00000000,1.00000000,1.00000000,0.03892050,0.27900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03892050,0.27900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,278.00000000,0.00100000,0.27800000
0.03920000,0.28000000,1.00000000,1.00000000,0.03920000,0.28000000,1.00000000,1.00000000,1.00000000,0.03920000,0.28000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03920000,0.28000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,279.00000000,0.00100000,0.27900000
0.03948050,0.28100000,1.00000000,1.00000000,0.03948050,0.28100000,1.00000000,1.00000000,1.00000000,0.03948050,0.28100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03948050,0.28100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,280.00000000,0.00100000,0.28000000
0.03976200,0.28200000,1.00000000,1.00000000,0.03976200,0.28200000,1.00000000,1.00000000,1.00000000,0.03976200,0.28200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03976200,0.28200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,281.00000000,0.00100000,0.28100000
0.04004450,0.28300000,1.00000000,1.00000000,0.04004450,0.28300000,1.00000000,1.00000000,1.00000000,0.04004450,0.28300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04004450,0.28300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,282.00000000,0.00100000,0.28200000
0.04032800,0.28400000,1.00000000,1.00000000,0.04032800,0.28400000,1.00000000,1.00000000,1.00000000,0.04032800,0.28400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04032800,0.28400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,283.00000000,0.00100000,0.28300000
0.04061250,0.28500000,1.00000000,1.00000000,0.04061250,0.28500000,1.00000000,1.00000000,1.00000000,0.04061250,0.28500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04061250,0.28500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,284.00000000,0.00100000,0.28400000
0.04089800,0.28600000,1.00000000,1.00000000,0.04089800,0.28600000,1.00000000,1.00000000,1.00000000,0.04089800,0.28600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04089800,0.28600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,285.00000000,0.00100000,0.28500000
0.04118450,0.28700000,1.00000000,1.00000000,0.04118450,0.28700000,1.00000000,1.00000000,1.00000000,0.04118450,0.28700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04118450,0.28700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,286.00000000,0.00100000,0.28600000
0.04147200,0.28800000,1.00000000,1.00000000,0.04147200,0.28800000,1.00000000,1.00000000,1.00000000,0.04147200,0.28800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04147200,0.28800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,287.00000000,0.00100000,0.28700000
0.04176050,0.28900000,1.00000000,1.00000000,0.04176050,0.28900000,1.00000000,1.00000000,1.00000000,0.04176050,0.28900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04176050,0.28900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,288.00000000,0.00100000,0.28800000
0.04205000,0.29000000,1.00000000,1.00000000,0.04205000,0.29000000,1.00000000,1.00000000,1.00000000,0.04205000,0.29000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04205000,0.29000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,289.00000000,0.00100000,0.28900000
0.04234050,0.29100000,1.00000000,1.00000000,0.04234050,0.29100000,1.00000000,1.00000000,1.00000000,0.04234050,0.29100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04234050,0.29100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,290.00000000,0.00100000,0.29000000
0.04263200,0.29200000,1.00000000,1.00000000,0.04263200,0.29200000,1.00000000,1.00000000,1.00000000,0.04263200,0.29200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04263200,0.29200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,291.00000000,0.00100000,0.29100000
0.04292450,0.29300000,1.00000000,1.00000000,0.04292450,0.29300000,1.00000000,1.00000000,1.00000000,0.04292450,0.29300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04292450,0.29300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,292.00000000,0.00100000,0.29200000
0.04321800,0.29400000,1.00000000,1.00000000,0.04321800,0.29400000,1.00000000,1.00000000,1.00000000,0.04321800,0.29400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04321800,0.29400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,293.00000000,0.00100000,0.29300000
0.04351250,0.29500000,1.00000000,1.00000000,0.04351250,0.29500000,1.00000000,1.00000000,1.00000000,0.04351250,0.29500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04351250,0.29500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,294.00000000,0.00100000,0.29400000
0.04380800,0.29600000,1.00000000,1.00000000,0.04380800,0.29600000,1.00000000,1.00000000,1.00000000,0.04380800,0.29600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04380800,0.29600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,295.00000000,0.00100000,0.29500000
0.04410450,0.29700000,1.00000000,1.00000000,0.04410450,0.29700000,1.00000000,1.00000000,1.00000000,0.04410450,0.29700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04410450,0.29700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,296.00000000,0.00100000,0.29600000
0.04440200,0.29800000,1.00000000,1.00000000,0.04440200,0.29800000,1.00000000,1.00000000,1.00000000,0.04440200,0.29800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04440200,0.29800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,297.00000000,0.00100000,0.29700000
0.04470050,0.29900000,1.00000000,1.00000000,0.04470050,0.29900000,1.00000000,1.00000000,1.00000000,0.04470050,0.29900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04470050,0.29900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,298.00000000,0.00100000,0.29800000
0.04500000,0.30000000,1.00000000,1.00000000,0.04500000,0.30000000,1.00000000,1.00000000,1.00000000,0.04500000,0.30000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04500000,0.30000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,299.00000000,0.00100000,0.29900000
